2019-10-10 23:04:34,b'At Savers Health And Beauty: #Tedbaker fragrances \xc2\xa39.99 \xc2\xa312.99\n\n#Davidoff Coolwater Wave \xc2\xa314.99\n\n#BritneySpears Rai\xe2\x80\xa6 https://t.co/zDpPU5NQZK'
2019-10-10 22:35:39,b'@TuzarSkipper shout\n Out to a rose city king #NYGvsNE #Gillette https://t.co/mfw711ZIf8'
2019-10-10 20:28:13,b'RT @WBZPhotog: Brady has entered the facility at #Gillette at approximately 4:10pm. #Patriots #WBZ https://t.co/ndIONB6Rb6'
2019-10-10 20:27:11,b'Game time!!! #NYGvsNE #PatsNation #Gillette #LFG https://t.co/cG5iBagv4B'
2019-10-10 20:21:00,b'Brady has entered the facility at #Gillette at approximately 4:10pm. #Patriots #WBZ https://t.co/ndIONB6Rb6'
2019-10-10 20:10:22,b'RT @Deishma: #GILLETTE INDIA CMP 7393.25 INVEST! INVEST! INVEST!  @ 7250 TGT 7900 / 9070  6mths ...4Sept19  7:05 #NimblrInvesta https://t.c\xe2\x80\xa6'
2019-10-10 18:40:20,b'RT @Msleahmvader: @11Z @RepLizCheney Still waiting for some help on #WageTheft #Blackjewel #PayTheMiners Looks like you might be able to ma\xe2\x80\xa6'
2019-10-10 17:57:55,b'RT @Msleahmvader: @11Z @RepLizCheney Still waiting for some help on #WageTheft #Blackjewel #PayTheMiners Looks like you might be able to ma\xe2\x80\xa6'
2019-10-10 17:57:43,b'@11Z @RepLizCheney Still waiting for some help on #WageTheft #Blackjewel #PayTheMiners Looks like you might be able\xe2\x80\xa6 https://t.co/dWuGOOh5HD'
2019-10-10 17:06:51,b'RT @henryspil: Always good to revisit an old favourite - #Gillette #ghostsign Gray\xe2\x80\x99s Inn Road WC1. The ad at the top is clearer than I reme\xe2\x80\xa6'
2019-10-10 16:58:30,b'Always good to revisit an old favourite - #Gillette #ghostsign Gray\xe2\x80\x99s Inn Road WC1. The ad at the top is clearer th\xe2\x80\xa6 https://t.co/gRcIdSfPep'
2019-10-10 16:33:32,"b'See our latest #Gillette, WY job and click to apply: CDL-Driver-Hot Oiler (Gillette) - https://t.co/NI07GDkOVF #oilandgas'"
2019-10-10 16:18:09,"b'Interested in a job in #Gillette, WY? This could be a great fit. Click the link in our bio to apply: Customer Assis\xe2\x80\xa6 https://t.co/msCVIOYQ7i'"
2019-10-10 15:35:33,b'Have a super day everyone! Getting ready to head down to #Gillette soon for the #NYGvsNE let\xe2\x80\x99s have another win!!!\xe2\x80\xa6 https://t.co/YhouAFbdVu'
2019-10-10 15:21:42,b'RT @susantran: Alert!!  @MichaelPageWx is on https://t.co/dDd2rIcpGy live with some important details on this #Noreaster including what to\xe2\x80\xa6'
2019-10-10 15:16:15,b'RT @susantran: Alert!!  @MichaelPageWx is on https://t.co/dDd2rIcpGy live with some important details on this #Noreaster including what to\xe2\x80\xa6'
2019-10-10 15:16:10,"b'See our latest #Gillette, WY job and click to apply: Engineer - Fluid Power - https://t.co/jCSIqkwJGC #Engineer'"
2019-10-10 15:15:15,b'RT @susantran: Alert!!  @MichaelPageWx is on https://t.co/dDd2rIcpGy live with some important details on this #Noreaster including what to\xe2\x80\xa6'
2019-10-10 15:15:06,b'RT @susantran: Alert!!  @MichaelPageWx is on https://t.co/dDd2rIcpGy live with some important details on this #Noreaster including what to\xe2\x80\xa6'
2019-10-10 15:13:31,b'Alert!!  @MichaelPageWx is on https://t.co/dDd2rIcpGy live with some important details on this #Noreaster including\xe2\x80\xa6 https://t.co/ssjGzJ5pZv'
2019-10-10 14:45:16,"b'Can you recommend anyone for this job? Engineer - Fluid Power - https://t.co/yOhVUl5GjT #Engineer #Gillette, WY'"
2019-10-10 13:35:30,"b'I\xe2\x80\x99m no miracle worker but I could have shaved the faces of 5,000 men with this \xe2\x80\x9cnever-ending\xe2\x80\x9d can of shaving cream.\xe2\x80\xa6 https://t.co/VGlCxwRQ8i'"
